f[GHz],theta[deg],phi[deg],RCS[dB]
37,-6,164,-2.3704
37,-4,164,1.9976
37,-2,164,6.0536
37,0,164,2.5976
37,2,164,0.76058
37,4,164,-5.2564
37,6,164,-16.331
37,8,164,-15.144
37,10,164,-37.885
37,12,164,-34.003
37,14,164,-16.639
37,16,164,-16.829
37,18,164,-13.042
37,20,164,-32.345
37,22,164,-37.525
37,24,164,-18.721
37,26,164,-25.386
37,28,164,-16.795
37,30,164,-25.933
37,32,164,-29.116
37,34,164,-26.768
37,36,164,-18.41
37,38,164,-17.323
37,40,164,-23.767
37,42,164,-21.134
37,44,164,-23.24
37,46,164,-29.353
37,48,164,-18.706
37,50,164,-19.3
37,52,164,-23.056
37,54,164,-30.492
37,56,164,-27.826
37,58,164,-19.748
37,60,164,-12.917
37,62,164,-16.308
37,64,164,-28.132
37,66,164,-20.115
37,68,164,-13.895
37,70,164,-13.863
37,72,164,-29.001
37,74,164,-29.261
37,76,164,-18.391
37,78,164,-22.433
37,80,164,-15.251
37,82,164,-19.063
37,84,164,-17.771
37,86,164,-15.512
37,88,164,-14.905
37,90,164,-35.078
37,-90,166,-17.008
37,-88,166,-26.824
37,-86,166,-22.537
37,-84,166,-14.325
37,-82,166,-18.498
37,-80,166,-21.498
37,-78,166,-22.314
37,-76,166,-20.905
37,-74,166,-15.503
37,-72,166,-23.607
37,-70,166,-30.835
37,-68,166,-16.297
37,-66,166,-18.144
37,-64,166,-18.981
37,-62,166,-17.847
37,-60,166,-31.625
37,-58,166,-28.469
37,-56,166,-21.924
37,-54,166,-27.123
37,-52,166,-28.154
37,-50,166,-21.685
37,-48,166,-24.165
37,-46,166,-34.02
37,-44,166,-28.297
37,-42,166,-25.481
37,-40,166,-29.305
37,-38,166,-23.501
37,-36,166,-26.454
37,-34,166,-26.841
37,-32,166,-15.9
37,-30,166,-23.01
37,-28,166,-24.507
37,-26,166,-24.443
37,-24,166,-19.565
37,-22,166,-40.432
37,-20,166,-23.174
37,-18,166,-16.097
37,-16,166,-23.058
37,-14,166,-29.815
37,-12,166,-13.448
37,-10,166,-15.804
37,-8,166,-10.874
37,-6,166,-1.8694
37,-4,166,2.4556
37,-2,166,6.0596
37,0,166,2.5836
37,2,166,0.69558
37,4,166,-4.1354
37,6,166,-15.142
37,8,166,-13.896
37,10,166,-33.463
37,12,166,-42.831
37,14,166,-16.09
37,16,166,-12.269
37,18,166,-14.305
37,20,166,-25.054
37,22,166,-25.639
37,24,166,-18.273
37,26,166,-22.359
37,28,166,-27.955
37,30,166,-27.03
37,32,166,-23.277
37,34,166,-25.909
37,36,166,-22.061
37,38,166,-22.725
37,40,166,-15.847
37,42,166,-25.916
37,44,166,-20.67
37,46,166,-22.651
37,48,166,-31.376
37,50,166,-21.288
37,52,166,-25.189
37,54,166,-27.899
37,56,166,-25.605
37,58,166,-26.887
37,60,166,-21.13
37,62,166,-22.875
37,64,166,-19.306
37,66,166,-24.06
37,68,166,-22.773
37,70,166,-15.345
37,72,166,-19.139
37,74,166,-19.267
37,76,166,-20.805
37,78,166,-15.15
37,80,166,-14.29
37,82,166,-13.365
37,84,166,-18.515
37,86,166,-25.04
37,88,166,-27.718
37,90,166,-32.382
37,-90,168,-15.192
37,-88,168,-18.417
37,-86,168,-20.087
37,-84,168,-28.327
37,-82,168,-20.89
37,-80,168,-16.855
37,-78,168,-23.22
37,-76,168,-21.805
37,-74,168,-16.964
37,-72,168,-23.673
37,-70,168,-31.874
37,-68,168,-25.956
37,-66,168,-20.459
37,-64,168,-24.179
37,-62,168,-23.257
37,-60,168,-19.517
37,-58,168,-14.023
37,-56,168,-19.132
37,-54,168,-31.868
37,-52,168,-26.554
37,-50,168,-23.27
37,-48,168,-31.999
37,-46,168,-27.605
37,-44,168,-23.347
37,-42,168,-27.461
37,-40,168,-36.361
37,-38,168,-34.388
37,-36,168,-22.594
37,-34,168,-31.302
37,-32,168,-34.817
37,-30,168,-22.962
37,-28,168,-23.276
37,-26,168,-28.218
37,-24,168,-18.996
37,-22,168,-19.259
37,-20,168,-22.781
37,-18,168,-17.754
37,-16,168,-30.895
37,-14,168,-21.131
37,-12,168,-11.757
37,-10,168,-15.932
37,-8,168,-7.4974
37,-6,168,-0.40242
37,-4,168,2.8936
37,-2,168,6.1806
37,0,168,2.5256
37,2,168,1.0496
37,4,168,-3.5704
37,6,168,-13.821
37,8,168,-14.328
37,10,168,-31.106
37,12,168,-49.246
37,14,168,-14.824
37,16,168,-11.568
37,18,168,-16.565
37,20,168,-16.355
37,22,168,-19.463
37,24,168,-17.177
37,26,168,-17.294
37,28,168,-19.655
37,30,168,-18.529
37,32,168,-18.709
37,34,168,-25.345
37,36,168,-22.22
37,38,168,-37.298
37,40,168,-29.321
37,42,168,-39.929
37,44,168,-27.682
37,46,168,-30.563
37,48,168,-21.194
37,50,168,-20.522
37,52,168,-20.625
37,54,168,-15.866
37,56,168,-20.65
37,58,168,-25.964
37,60,168,-22.718
37,62,168,-16.363
37,64,168,-16.256
37,66,168,-17.262
37,68,168,-15.949
37,70,168,-19.236
37,72,168,-12.379
37,74,168,-17.118
37,76,168,-22.447
37,78,168,-22.088
37,80,168,-17.62
37,82,168,-34.546
37,84,168,-27.237
37,86,168,-17.592
37,88,168,-15.726
37,90,168,-15.907
37,-90,170,-15.153
37,-88,170,-27.695
37,-86,170,-19.816
37,-84,170,-12.304
37,-82,170,-15.924
37,-80,170,-29.328
37,-78,170,-26.507
37,-76,170,-25.624
37,-74,170,-20.424
37,-72,170,-29.371
37,-70,170,-19.707
37,-68,170,-19.638
37,-66,170,-26.909
37,-64,170,-22.12
37,-62,170,-16.443
37,-60,170,-18.978
37,-58,170,-23.284
37,-56,170,-21.81
37,-54,170,-22.148
37,-52,170,-34.032
37,-50,170,-28.472
37,-48,170,-21.203
37,-46,170,-29.816
37,-44,170,-28.375
37,-42,170,-30.167
37,-40,170,-23.471
37,-38,170,-27.275
37,-36,170,-30.489
37,-34,170,-24.667
37,-32,170,-25.613
37,-30,170,-25.895
37,-28,170,-33.711
37,-26,170,-29.599
37,-24,170,-17.857
37,-22,170,-23.474
37,-20,170,-24.205
37,-18,170,-35.802
37,-16,170,-34.333
37,-14,170,-14.993
37,-12,170,-14.238
37,-10,170,-13.04
37,-8,170,-4.4034
37,-6,170,0.80858
37,-4,170,3.4216
37,-2,170,6.1856
37,0,170,2.3716
37,2,170,1.3886
37,4,170,-2.8274
37,6,170,-12.09
37,8,170,-14.256
37,10,170,-23.055
37,12,170,-23.956
37,14,170,-12.907
37,16,170,-10.935
37,18,170,-19.752
37,20,170,-17.121
37,22,170,-25.37
37,24,170,-16.623
37,26,170,-18.494
37,28,170,-17.065
37,30,170,-23.585
37,32,170,-29.76
37,34,170,-29.529
37,36,170,-25.474
37,38,170,-18.573
37,40,170,-27.849
37,42,170,-23.16
37,44,170,-24.239
37,46,170,-17.572
37,48,170,-20.099
37,50,170,-26.627
37,52,170,-25.586
37,54,170,-20.882
37,56,170,-22.231
37,58,170,-23.528
37,60,170,-20.626
37,62,170,-18.763
37,64,170,-15.342
37,66,170,-13.564
37,68,170,-21.914
37,70,170,-25.909
37,72,170,-17.893
37,74,170,-16.698
37,76,170,-10.655
37,78,170,-13.1
37,80,170,-13.394
37,82,170,-18.26
37,84,170,-15.289
37,86,170,-13.536
37,88,170,-17.674
37,90,170,-24.062
37,-90,172,-20.644
37,-88,172,-20.41
37,-86,172,-18.78
37,-84,172,-15.718
37,-82,172,-19.318
37,-80,172,-14.691
37,-78,172,-25.608
37,-76,172,-23.348
37,-74,172,-21.986
37,-72,172,-24.355
37,-70,172,-19.649
37,-68,172,-19.448
37,-66,172,-13.935
37,-64,172,-15.899
37,-62,172,-23.532
37,-60,172,-17.13
37,-58,172,-23.024
37,-56,172,-25.627
37,-54,172,-31.283
37,-52,172,-40.316
37,-50,172,-22.33
37,-48,172,-30.532
37,-46,172,-24.154
37,-44,172,-27.903
37,-42,172,-28.733
37,-40,172,-25.958
37,-38,172,-21.48
37,-36,172,-23.16
37,-34,172,-15.804
37,-32,172,-22.919
37,-30,172,-19.188
37,-28,172,-21.249
37,-26,172,-31.789
37,-24,172,-21.132
37,-22,172,-21.052
37,-20,172,-24.065
37,-18,172,-21.146
37,-16,172,-30.073
37,-14,172,-14.462
37,-12,172,-17.981
37,-10,172,-8.3924
37,-8,172,-1.6854
37,-6,172,1.6156
37,-4,172,3.7676
37,-2,172,6.2366
37,0,172,2.3776
37,2,172,1.5016
37,4,172,-2.3444
37,6,172,-10.021
37,8,172,-10.917
37,10,172,-21.259
37,12,172,-18.383
37,14,172,-12.612
37,16,172,-13.682
37,18,172,-26.651
37,20,172,-16.222
37,22,172,-11.398
37,24,172,-21.133
37,26,172,-19.723
37,28,172,-29.104
37,30,172,-20.468
37,32,172,-16.466
37,34,172,-16.12
37,36,172,-22.546
37,38,172,-20.172
37,40,172,-25.907
37,42,172,-31.105
37,44,172,-24.105
37,46,172,-20.7
37,48,172,-20.942
37,50,172,-22.789
37,52,172,-22.677
37,54,172,-20.808
37,56,172,-18.002
37,58,172,-16.702
37,60,172,-19.642
37,62,172,-29.688
37,64,172,-22.928
37,66,172,-16.773
37,68,172,-13.065
37,70,172,-19.911
37,72,172,-18.853
37,74,172,-18.958
37,76,172,-24.676
37,78,172,-15.325
37,80,172,-23.263
37,82,172,-25.701
37,84,172,-15.908
37,86,172,-16.337
37,88,172,-21.941
37,90,172,-23.378
37,-90,174,-18.244
37,-88,174,-25.769
37,-86,174,-11.614
37,-84,174,-11.445
37,-82,174,-25.658
37,-80,174,-18.65
37,-78,174,-17.587
37,-76,174,-17.497
37,-74,174,-22.151
37,-72,174,-21.855
37,-70,174,-19.783
37,-68,174,-11.012
37,-66,174,-12.544
37,-64,174,-18.498
37,-62,174,-22.093
37,-60,174,-21.819
37,-58,174,-14.902
37,-56,174,-19.975
37,-54,174,-22.512
37,-52,174,-27.786
37,-50,174,-21.561
37,-48,174,-29.084
37,-46,174,-23.355
37,-44,174,-29.846
37,-42,174,-37.78
37,-40,174,-24.741
37,-38,174,-28.504
37,-36,174,-18.051
37,-34,174,-23.265
37,-32,174,-16.048
37,-30,174,-13.836
37,-28,174,-22.758
37,-26,174,-23.586
37,-24,174,-15.132
37,-22,174,-16.775
37,-20,174,-15.632
37,-18,174,-18.771
37,-16,174,-17.713
37,-14,174,-14.074
37,-12,174,-10.214
37,-10,174,-5.0574
37,-8,174,0.64158
37,-6,174,2.1776
37,-4,174,4.0366
37,-2,174,6.1516
37,0,174,2.3896
37,2,174,1.7946
37,4,174,-1.7184
37,6,174,-8.7234
37,8,174,-9.2984
37,10,174,-18.593
37,12,174,-15.472
37,14,174,-16.313
37,16,174,-13.469
37,18,174,-21.918
37,20,174,-16.595
37,22,174,-15.6
37,24,174,-15.188
37,26,174,-18.559
37,28,174,-20.562
37,30,174,-22.218
37,32,174,-16.927
37,34,174,-13.087
37,36,174,-23.576
37,38,174,-18.992
37,40,174,-22.4
37,42,174,-38.342
37,44,174,-28.946
37,46,174,-22.655
37,48,174,-22.391
37,50,174,-14.946
37,52,174,-13.961
37,54,174,-21.249
37,56,174,-24.253
37,58,174,-19.214
37,60,174,-25.62
37,62,174,-18.675
37,64,174,-27.235
37,66,174,-15.76
37,68,174,-20.033
37,70,174,-26.12
37,72,174,-26.897
37,74,174,-27.428
37,76,174,-17.521
37,78,174,-13.31
37,80,174,-12.214
37,82,174,-13.152
37,84,174,-23.936
37,86,174,-19.605
37,88,174,-17.603
37,90,174,-16.009
37,-90,176,-17.659
37,-88,176,-22.252
37,-86,176,-15.214
37,-84,176,-12.955
37,-82,176,-13.748
37,-80,176,-15.668
37,-78,176,-22.567
37,-76,176,-25.05
37,-74,176,-17.125
37,-72,176,-17.032
37,-70,176,-16.615
37,-68,176,-9.9804
37,-66,176,-8.2704
37,-64,176,-9.5604
37,-62,176,-15.247
37,-60,176,-22.474
37,-58,176,-16.809
37,-56,176,-16.315
37,-54,176,-24.494
37,-52,176,-19.745
37,-50,176,-20.439
37,-48,176,-21.633
37,-46,176,-24.994
37,-44,176,-26.349
37,-42,176,-24.492
37,-40,176,-27.809
37,-38,176,-26.543
37,-36,176,-22.034
37,-34,176,-16.757
37,-32,176,-16.136
37,-30,176,-16.783
37,-28,176,-19.392
37,-26,176,-23.348
37,-24,176,-16.841
37,-22,176,-16.144
37,-20,176,-17.57
37,-18,176,-13.019
37,-16,176,-14.327
37,-14,176,-11.523
37,-12,176,-5.6124
37,-10,176,-2.8364
37,-8,176,2.3986
37,-6,176,2.6256
37,-4,176,4.0976
37,-2,176,6.0296
37,0,176,2.2966
37,2,176,1.7696
37,4,176,-1.2044
37,6,176,-6.5884
37,8,176,-6.5574
37,10,176,-16.663
37,12,176,-11.898
37,14,176,-16.391
37,16,176,-10.112
37,18,176,-23.486
37,20,176,-17.297
37,22,176,-21.123
37,24,176,-19.878
37,26,176,-20.81
37,28,176,-15.937
37,30,176,-13.346
37,32,176,-16.433
37,34,176,-17.674
37,36,176,-14.894
37,38,176,-26.335
37,40,176,-15.502
37,42,176,-22.141
37,44,176,-23.739
37,46,176,-18.049
37,48,176,-20.774
37,50,176,-17.743
37,52,176,-21.799
37,54,176,-15.063
37,56,176,-33.539
37,58,176,-22.463
37,60,176,-41.194
37,62,176,-33.223
37,64,176,-17.362
37,66,176,-28.485
37,68,176,-18.201
37,70,176,-12.405
37,72,176,-17.967
37,74,176,-17.314
37,76,176,-20.264
37,78,176,-12.836
37,80,176,-20.698
37,82,176,-12.169
37,84,176,-13.212
37,86,176,-11.239
37,88,176,-14.183
37,90,176,-16.437
37,-90,178,-12.061
37,-88,178,-23.919
37,-86,178,-9.7454
37,-84,178,-8.6334
37,-82,178,-18.742
37,-80,178,-21.808
37,-78,178,-23.81
37,-76,178,-20.661
37,-74,178,-14.946
37,-72,178,-16.295
37,-70,178,-14.781
37,-68,178,-5.2894
37,-66,178,-4.0144
37,-64,178,-7.6564
37,-62,178,-17.536
37,-60,178,-22.934
37,-58,178,-21.617
37,-56,178,-14.284
37,-54,178,-11.843
37,-52,178,-10.693
37,-50,178,-15.426
37,-48,178,-18.285
37,-46,178,-32.546
37,-44,178,-17.853
37,-42,178,-18.961
37,-40,178,-20.118
37,-38,178,-16.673
37,-36,178,-11.455
37,-34,178,-6.7434
37,-32,178,-10.66
37,-30,178,-11.173
37,-28,178,-19.863
37,-26,178,-26.082
37,-24,178,-13.587
37,-22,178,-9.0754
37,-20,178,-12.266
37,-18,178,-9.3634
37,-16,178,-11.403
37,-14,178,-7.9434
37,-12,178,-3.7174
37,-10,178,-2.0754
37,-8,178,2.9836
37,-6,178,2.8626
37,-4,178,4.1646
37,-2,178,5.9906
37,0,178,2.3366
37,2,178,1.9096
37,4,178,-0.64242
37,6,178,-5.5674
37,8,178,-5.4714
37,10,178,-16.303
37,12,178,-9.7494
37,14,178,-13.906
37,16,178,-7.9854
37,18,178,-25.576
37,20,178,-21.183
37,22,178,-17.148
37,24,178,-18.78
37,26,178,-10.588
37,28,178,-10.35
37,30,178,-8.7204
37,32,178,-18.5
37,34,178,-23.241
37,36,178,-21.618
37,38,178,-23.667
37,40,178,-21.604
37,42,178,-29.878
37,44,178,-22.148
37,46,178,-20.143
37,48,178,-19.276
37,50,178,-23.116
37,52,178,-28.6
37,54,178,-20.445
37,56,178,-17.22
37,58,178,-13.781
37,60,178,-23.397
37,62,178,-14.588
37,64,178,-14.257
37,66,178,-14.299
37,68,178,-15.814
37,70,178,-18.66
37,72,178,-14.198
37,74,178,-19.873
37,76,178,-23.923
37,78,178,-20.412
37,80,178,-10.786
37,82,178,-9.4514
37,84,178,-10.553
37,86,178,-16.49
37,88,178,-19.392
37,90,178,-17.624
37,-90,180,2.9806
37,-88,180,-0.24642
37,-86,180,-7.5964
37,-84,180,-4.9244
37,-82,180,-2.8154
37,-80,180,-7.0584
37,-78,180,-14.784
37,-76,180,-13.781
37,-74,180,-17.181
37,-72,180,-19.943
37,-70,180,-1.9874
37,-68,180,4.6666
37,-66,180,6.3356
37,-64,180,3.1906
37,-62,180,-3.1684
37,-60,180,-14.49
37,-58,180,-16.478
37,-56,180,-13.827
37,-54,180,-6.9464
37,-52,180,-5.5814
37,-50,180,-7.1714
37,-48,180,-8.5524
37,-46,180,-10.058
37,-44,180,-17.835
37,-42,180,-16.635
37,-40,180,-15.297
37,-38,180,-10.214
37,-36,180,-4.7074
37,-34,180,-1.9704
37,-32,180,-2.1984
37,-30,180,-4.2394
37,-28,180,-9.0044
37,-26,180,-20.515
37,-24,180,-11.57
37,-22,180,-10.882
37,-20,180,-11.14
37,-18,180,-10.669
37,-16,180,-11.759
37,-14,180,-7.0914
37,-12,180,-3.3174
37,-10,180,-1.7244
37,-8,180,2.9866
37,-6,180,3.0016
37,-4,180,4.1726
37,-2,180,5.7536
37,0,180,2.2256
37,2,180,1.9996
37,4,180,-0.32842
37,6,180,-4.5514
37,8,180,-4.4724
37,10,180,-16.981
37,12,180,-8.6494
37,14,180,-11.508
37,16,180,-6.6264
37,18,180,-29.574
37,20,180,-17.305
37,22,180,-8.5134
37,24,180,-8.4664
37,26,180,-3.8194
37,28,180,-4.3844
37,30,180,-4.0554
37,32,180,-10.051
37,34,180,-12.065
37,36,180,-12.119
37,38,180,-11.312
37,40,180,-11.118
37,42,180,-20.015
37,44,180,-12.716
37,46,180,-12.779
37,48,180,-21.989
37,50,180,-16.141
37,52,180,-11.754
37,54,180,-11.559
37,56,180,-21.276
37,58,180,-12.767
37,60,180,-3.9914
37,62,180,0.52658
37,64,180,0.74758
37,66,180,-5.6674
37,68,180,-15.198
37,70,180,-10.495
37,72,180,-22.772
37,74,180,-18.51
37,76,180,-7.2524
37,78,180,-6.6564
37,80,180,-10.588
37,82,180,-7.8544
37,84,180,-11.264
37,86,180,-4.7084
37,88,180,0.95658
37,90,180,-1.8574
38,-90,0,-6.4568
38,-88,0,3.0572
38,-86,0,4.0702
38,-84,0,-3.4048
38,-82,0,-6.0468
38,-80,0,-16.551
38,-78,0,-3.1168
38,-76,0,-2.7828
38,-74,0,-10.066
38,-72,0,-9.5798
38,-70,0,-4.0788
38,-68,0,-5.7478
38,-66,0,-9.0648
38,-64,0,1.8912
38,-62,0,3.8312
38,-60,0,1.7042
38,-58,0,-4.8468
38,-56,0,-11.226
38,-54,0,-19.631
38,-52,0,-15.389
38,-50,0,-22.077
38,-48,0,-11.113
38,-46,0,-15.11
38,-44,0,-10.906
38,-42,0,-17.618
38,-40,0,-10.888
38,-38,0,-8.3498
38,-36,0,-10.596
38,-34,0,-16.08
38,-32,0,-7.1528
38,-30,0,-1.7278
38,-28,0,-5.9398
38,-26,0,-5.4878
38,-24,0,-10.227
38,-22,0,-18.691
38,-20,0,-15.71
38,-18,0,-17.571
38,-16,0,-15.609
38,-14,0,-29.155
38,-12,0,-11.368
38,-10,0,-13.141
38,-8,0,-7.7378
38,-6,0,-5.4648
38,-4,0,-2.5928
38,-2,0,-0.31682
38,0,0,-0.47582
38,2,0,4.6202
38,4,0,4.3742
38,6,0,1.4072
38,8,0,-0.43182
38,10,0,-6.4898
38,12,0,-5.8858
38,14,0,-10.296
38,16,0,-9.8518
38,18,0,-15.783
38,20,0,-13.927
38,22,0,-15.702
38,24,0,-13.022
38,26,0,-17.275
38,28,0,-14.235
38,30,0,-17.528
38,32,0,-17.191
38,34,0,-8.8248
38,36,0,-9.5398
38,38,0,-6.6978
38,40,0,-11.505
38,42,0,-16.758
38,44,0,-25.223
38,46,0,-17.279
38,48,0,-19.212
38,50,0,-13.327
38,52,0,-9.8648
38,54,0,-9.2778
38,56,0,-6.9908
38,58,0,-16.663
38,60,0,-16.24
38,62,0,-18.349
38,64,0,-7.2648
38,66,0,-0.67782
38,68,0,1.1882
38,70,0,-4.9498
38,72,0,-18.878
38,74,0,-9.4208
38,76,0,-14.079
38,78,0,-13.197
38,80,0,-12.849
38,82,0,-7.7588
38,84,0,-6.4198
38,86,0,-13.248
38,88,0,-22.523
38,90,0,-5.0228
38,-90,2,-10.765
38,-88,2,-5.0668
38,-86,2,-9.6518
38,-84,2,-13.625
38,-82,2,-10.173
38,-80,2,-33.627
38,-78,2,-19.972
38,-76,2,-26.573
38,-74,2,-16.825
38,-72,2,-12.646
38,-70,2,-11.84
38,-68,2,-26.882
38,-66,2,-12.431
38,-64,2,-11
38,-62,2,-8.5618
38,-60,2,-7.7988
38,-58,2,-14.406
38,-56,2,-18.473
38,-54,2,-20.1
38,-52,2,-19.235
38,-50,2,-13.816
38,-48,2,-12.002
38,-46,2,-11.849
38,-44,2,-12.805
38,-42,2,-21.629
38,-40,2,-17.148
38,-38,2,-19.591
38,-36,2,-25.344
38,-34,2,-12.377
38,-32,2,-9.5418
38,-30,2,-6.2078
38,-28,2,-5.9908
38,-26,2,-10.997
38,-24,2,-12.987
38,-22,2,-14.692
38,-20,2,-22.243
38,-18,2,-15.368
38,-16,2,-15.104
38,-14,2,-24.729
38,-12,2,-17.145
38,-10,2,-12.923
38,-8,2,-9.5468
38,-6,2,-5.7838
38,-4,2,-3.3308
38,-2,2,-0.54082
38,0,2,-0.39282
38,2,2,4.9602
38,4,2,4.6822
38,6,2,1.8612
38,8,2,1.1452
38,10,2,-3.6598
38,12,2,-1.9638
38,14,2,-6.6188
38,16,2,-6.6778
38,18,2,-10.939
38,20,2,-12.2
38,22,2,-16.093
38,24,2,-9.4938
38,26,2,-9.6708
38,28,2,-11.409
38,30,2,-22.09
38,32,2,-5.9878
38,34,2,-1.8568
38,36,2,-0.84182
38,38,2,-2.0448
38,40,2,-7.1248
38,42,2,-9.2578
38,44,2,-24.341
38,46,2,-12.958
38,48,2,-8.1068
38,50,2,-5.1918
38,52,2,-6.6468
38,54,2,-6.0388
38,56,2,-9.6408
38,58,2,-19.352
38,60,2,-12.427
38,62,2,-10.524
38,64,2,1.1042
38,66,2,6.0202
38,68,2,6.6842
38,70,2,2.0462
38,72,2,-11.88
38,74,2,-15.811
38,76,2,-16.501
38,78,2,-14.894
38,80,2,-17.041
38,82,2,-4.5518
38,84,2,-5.6558
38,86,2,-8.1748
38,88,2,-2.0528
38,90,2,0.75318
38,-90,4,-22.561
38,-88,4,-19.827
38,-86,4,-19.862
38,-84,4,-19.89
38,-82,4,-17.38
38,-80,4,-11.089
38,-78,4,-11.683
38,-76,4,-12.635
38,-74,4,-16.432
38,-72,4,-24.655
38,-70,4,-12.845
38,-68,4,-14.699
38,-66,4,-16.439
38,-64,4,-11.187
38,-62,4,-7.7898
38,-60,4,-8.7548
38,-58,4,-14.903
38,-56,4,-19.654
38,-54,4,-32.313
38,-52,4,-25.751
38,-50,4,-19.118
38,-48,4,-21.072
38,-46,4,-21.224
38,-44,4,-12.977
38,-42,4,-17.543
38,-40,4,-20.727
38,-38,4,-23.278
38,-36,4,-21.196
38,-34,4,-23.007
38,-32,4,-30.111
38,-30,4,-14.8
38,-28,4,-14.006
38,-26,4,-30.687
38,-24,4,-17.837
38,-22,4,-21.397
38,-20,4,-20.554
38,-18,4,-16.455
38,-16,4,-12.45
38,-14,4,-22.861
38,-12,4,-22.21
38,-10,4,-11.346
38,-8,4,-10.297
38,-6,4,-6.8888
38,-4,4,-3.6418
38,-2,4,-0.82982
38,0,4,-0.21982
38,2,4,5.1512
38,4,4,5.1502
38,6,4,2.0012
38,8,4,1.8072
38,10,4,-1.0868
38,12,4,0.60118
38,14,4,-4.3888
38,16,4,-4.8398
38,18,4,-8.5748
38,20,4,-13.936
38,22,4,-21.857
38,24,4,-15.736
38,26,4,-12.16
38,28,4,-16.367
38,30,4,-16.953
38,32,4,-6.5198
38,34,4,-5.2358
38,36,4,-5.0288
38,38,4,-4.7018
38,40,4,-9.3518
38,42,4,-12.502
38,44,4,-24.12
38,46,4,-28.755
38,48,4,-28.627
38,50,4,-15.472
38,52,4,-21.833
38,54,4,-19.063
38,56,4,-14.055
38,58,4,-14.988
38,60,4,-13.734
38,62,4,-11.167
38,64,4,-10.292
38,66,4,-5.9918
38,68,4,-5.9858
38,70,4,-9.3308
38,72,4,-12.913
38,74,4,-20.049
38,76,4,-18.407
38,78,4,-13.723
38,80,4,-12.67
38,82,4,-12.899
38,84,4,-26.66
38,86,4,-23.056
38,88,4,-13.443
38,90,4,-17.089
38,-90,6,-14.261
38,-88,6,-12.132
38,-86,6,-24.025
38,-84,6,-16.887
38,-82,6,-13.49
38,-80,6,-34.675
38,-78,6,-19.244
38,-76,6,-21.436
38,-74,6,-26.899
38,-72,6,-23.394
38,-70,6,-38.956
38,-68,6,-16.53
38,-66,6,-16.438
38,-64,6,-19.196
38,-62,6,-14.486
38,-60,6,-12.804
38,-58,6,-15.517
38,-56,6,-17.439
38,-54,6,-24.562
38,-52,6,-22.469
38,-50,6,-26.148
38,-48,6,-22.428
38,-46,6,-14.646
38,-44,6,-19.742
38,-42,6,-36.81
38,-40,6,-21.378
38,-38,6,-27.166
38,-36,6,-24.785
38,-34,6,-25.72
38,-32,6,-18.734
38,-30,6,-18.332
38,-28,6,-11.589
38,-26,6,-11.084
38,-24,6,-21.778
38,-22,6,-25.331
38,-20,6,-20.865
38,-18,6,-17.113
38,-16,6,-13.275
38,-14,6,-20.897
38,-12,6,-23.494
38,-10,6,-13.224
38,-8,6,-11.038
38,-6,6,-7.9018
38,-4,6,-3.9798
38,-2,6,-1.0768
38,0,6,-0.088816
38,2,6,5.5922
38,4,6,5.2712
38,6,6,2.0132
38,8,6,2.1872
38,10,6,0.21018
38,12,6,1.5202
38,14,6,-2.7138
38,16,6,-4.9508
38,18,6,-11.103
38,20,6,-14.961
38,22,6,-24.27
38,24,6,-20.136
38,26,6,-15.307
38,28,6,-20.37
38,30,6,-13.74
38,32,6,-11.837
38,34,6,-10.086
38,36,6,-9.2128
38,38,6,-12.415
38,40,6,-14.265
38,42,6,-15.247
38,44,6,-27.644
38,46,6,-24.794
38,48,6,-16.108
38,50,6,-25.463
38,52,6,-19.386
38,54,6,-18.882
38,56,6,-17.134
38,58,6,-30.841
38,60,6,-24.805
38,62,6,-18.161
38,64,6,-13.937
38,66,6,-11.135
38,68,6,-12.511
38,70,6,-18.288
38,72,6,-17.158
38,74,6,-26.775
38,76,6,-22.757
38,78,6,-16.845
38,80,6,-17.946
38,82,6,-15.683
38,84,6,-22.8
38,86,6,-16.161
38,88,6,-27.381
38,90,6,-15.983
38,-90,8,-20.26
38,-88,8,-18.908
38,-86,8,-17.864
38,-84,8,-21.828
38,-82,8,-11.227
38,-80,8,-10.203
38,-78,8,-14.11
38,-76,8,-23.928
38,-74,8,-23.026
38,-72,8,-21.974
38,-70,8,-19.215
38,-68,8,-30.673
38,-66,8,-20.336
38,-64,8,-18.708
38,-62,8,-19.161
38,-60,8,-17.367
38,-58,8,-18.577
38,-56,8,-22.514
38,-54,8,-19.049
38,-52,8,-19.667
38,-50,8,-16.773
38,-48,8,-15.095
38,-46,8,-20.678
38,-44,8,-23.697
38,-42,8,-18.611
38,-40,8,-16.495
38,-38,8,-20.732
38,-36,8,-16.525
38,-34,8,-29.763
38,-32,8,-15.326
38,-30,8,-18.772
38,-28,8,-21.768
38,-26,8,-16.917
38,-24,8,-16.166
38,-22,8,-25.905
38,-20,8,-27.842
38,-18,8,-26.401
38,-16,8,-17.732
38,-14,8,-19.277
38,-12,8,-22.58
38,-10,8,-18.06
38,-8,8,-11.389
38,-6,8,-8.9458
38,-4,8,-4.6318
38,-2,8,-0.85282
38,0,8,-0.060816
38,2,8,5.9882
38,4,8,5.4642
38,6,8,2.6022
38,8,8,2.5032
38,10,8,-0.0048163
38,12,8,0.54618
38,14,8,-4.4558
38,16,8,-7.3728
38,18,8,-16.682
38,20,8,-17.958
38,22,8,-24.582
38,24,8,-17.48
38,26,8,-28.241
